IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
9,Bayern,SK München,A35-A59,unbekannt,1,0,575671,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,unbekannt,1,0,575672,2020-03-27T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,unbekannt,1,0,575673,2020-03-29T00:00:00.000Z,09162,31.03.2020 00:00,1,-9
9,Bayern,SK München,A35-A59,W,1,0,575674,2020-03-02T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,1,0,575675,2020-03-03T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,1,0,575676,2020-03-04T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,1,0,575677,2020-03-05T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,5,0,575678,2020-03-06T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,8,0,575679,2020-03-09T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,8,0,575680,2020-03-10T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,4,0,575681,2020-03-11T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,4,0,575682,2020-03-12T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,12,0,575683,2020-03-13T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,19,0,575684,2020-03-14T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,2,0,575685,2020-03-15T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,14,0,575686,2020-03-16T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,33,0,575687,2020-03-17T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,39,0,575688,2020-03-18T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,35,0,575689,2020-03-19T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,36,0,575690,2020-03-20T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,33,0,575691,2020-03-21T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,15,0,575692,2020-03-22T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,21,0,575693,2020-03-23T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,41,0,575694,2020-03-24T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,51,0,575695,2020-03-25T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
9,Bayern,SK München,A35-A59,W,61,0,575696,2020-03-26T00:00:00.000Z,09162,31.03.2020 00:00,0,-9
